candidate_path,reference_path,line_number,reference_scope,reference_kind,matched_token,disposition
,scripts/tests/test_evidence_retention_tools.py,422,code-test,generic-output-name,samples.csv,informational
,scripts/yune-vs-librime-benchmark.cs,164,code-test,generic-output-name,samples.csv,informational
apps/yune-web/e2e/results/yune-web-vs-my-rime-baseline/2026-06-27-current-runtime/samples.csv,docs/reports/evidence/post-m44-bottleneck-profiling/phase-0-native-diagnostic/environment.txt,4,evidence-artifact,embedded-repository-path, A  apps/yune-web/e2e/results/yune-web-vs-my-rime-baseline/2026-06-27-current-runtime/samples.csv,retained-allowlist
docs/reports/evidence/current-performance-dashboard-2026-06-28/native-current-benchmark/track-a-yune/rsmarisa-luna_pinyin-string-table.marisa,docs/reports/evidence/current-performance-dashboard-2026-06-28/native-current-benchmark/product_path_status.csv,2,evidence-artifact,embedded-repository-path,Users\laubonghaudoi\Documents\GitHub\yune\docs\reports\evidence\current-performance-dashboard-2026-06-28\native-current-benchmark\track-a-yune\rsmarisa-luna_pinyin-string-table.marisa,retained-artifact-recovery-reference
docs/reports/evidence/current-performance-dashboard-2026-06-28/native-current-benchmark/track-a-yune/rsmarisa-luna_pinyin-string-table.marisa,docs/reports/evidence/current-performance-dashboard-2026-06-28/native-current-benchmark/track-a-yune/product_path_status.csv,2,evidence-artifact,embedded-repository-path,Users\laubonghaudoi\Documents\GitHub\yune\docs\reports\evidence\current-performance-dashboard-2026-06-28\native-current-benchmark\track-a-yune\rsmarisa-luna_pinyin-string-table.marisa,retained-artifact-recovery-reference
docs/reports/evidence/m37-engine-hyper-optimization/phase-2-storage-mmap-smoke/track-b-yune-product/rsmarisa-jyut6ping3-string-table.marisa,docs/reports/evidence/m37-engine-hyper-optimization/phase-2-storage-mmap-smoke/product_path_status.csv,2,evidence-artifact,embedded-repository-path,Users\laubonghaudoi\Documents\GitHub\yune\docs\reports\evidence\m37-engine-hyper-optimization\phase-2-storage-mmap-smoke\track-b-yune-product\rsmarisa-jyut6ping3-string-table.marisa,retained-artifact-recovery-reference
docs/reports/evidence/m37-engine-hyper-optimization/phase-2-storage-mmap-smoke/track-b-yune-product/rsmarisa-jyut6ping3-string-table.marisa,docs/reports/evidence/m37-engine-hyper-optimization/phase-2-storage-mmap-smoke/track-b-yune-product/product_path_status.csv,2,evidence-artifact,embedded-repository-path,Users\laubonghaudoi\Documents\GitHub\yune\docs\reports\evidence\m37-engine-hyper-optimization\phase-2-storage-mmap-smoke\track-b-yune-product\rsmarisa-jyut6ping3-string-table.marisa,retained-artifact-recovery-reference
docs/reports/evidence/m37-engine-hyper-optimization/phase-2-storage-mmap-smoke/track-b-yune-product/rsmarisa-jyut6ping3_scolar-string-table.marisa,docs/reports/evidence/m37-engine-hyper-optimization/phase-2-storage-mmap-smoke/product_path_status.csv,3,evidence-artifact,embedded-repository-path,Users\laubonghaudoi\Documents\GitHub\yune\docs\reports\evidence\m37-engine-hyper-optimization\phase-2-storage-mmap-smoke\track-b-yune-product\rsmarisa-jyut6ping3_scolar-string-table.marisa,retained-artifact-recovery-reference
docs/reports/evidence/m37-engine-hyper-optimization/phase-2-storage-mmap-smoke/track-b-yune-product/rsmarisa-jyut6ping3_scolar-string-table.marisa,docs/reports/evidence/m37-engine-hyper-optimization/phase-2-storage-mmap-smoke/track-b-yune-product/product_path_status.csv,3,evidence-artifact,embedded-repository-path,Users\laubonghaudoi\Documents\GitHub\yune\docs\reports\evidence\m37-engine-hyper-optimization\phase-2-storage-mmap-smoke\track-b-yune-product\rsmarisa-jyut6ping3_scolar-string-table.marisa,retained-artifact-recovery-reference
docs/reports/evidence/m37-engine-hyper-optimization/phase-3-final-native/track-b-yune-product/rsmarisa-jyut6ping3-string-table.marisa,docs/reports/evidence/m37-engine-hyper-optimization/phase-3-final-native/product_path_status.csv,2,evidence-artifact,embedded-repository-path,Users\laubonghaudoi\Documents\GitHub\yune\docs\reports\evidence\m37-engine-hyper-optimization\phase-3-final-native\track-b-yune-product\rsmarisa-jyut6ping3-string-table.marisa,retained-artifact-recovery-reference
docs/reports/evidence/m37-engine-hyper-optimization/phase-3-final-native/track-b-yune-product/rsmarisa-jyut6ping3-string-table.marisa,docs/reports/evidence/m37-engine-hyper-optimization/phase-3-final-native/track-b-yune-product/product_path_status.csv,2,evidence-artifact,embedded-repository-path,Users\laubonghaudoi\Documents\GitHub\yune\docs\reports\evidence\m37-engine-hyper-optimization\phase-3-final-native\track-b-yune-product\rsmarisa-jyut6ping3-string-table.marisa,retained-artifact-recovery-reference
docs/reports/evidence/m37-engine-hyper-optimization/phase-3-final-native/track-b-yune-product/rsmarisa-jyut6ping3_scolar-string-table.marisa,docs/reports/evidence/m37-engine-hyper-optimization/phase-3-final-native/product_path_status.csv,3,evidence-artifact,embedded-repository-path,Users\laubonghaudoi\Documents\GitHub\yune\docs\reports\evidence\m37-engine-hyper-optimization\phase-3-final-native\track-b-yune-product\rsmarisa-jyut6ping3_scolar-string-table.marisa,retained-artifact-recovery-reference
docs/reports/evidence/m37-engine-hyper-optimization/phase-3-final-native/track-b-yune-product/rsmarisa-jyut6ping3_scolar-string-table.marisa,docs/reports/evidence/m37-engine-hyper-optimization/phase-3-final-native/track-b-yune-product/product_path_status.csv,3,evidence-artifact,embedded-repository-path,Users\laubonghaudoi\Documents\GitHub\yune\docs\reports\evidence\m37-engine-hyper-optimization\phase-3-final-native\track-b-yune-product\rsmarisa-jyut6ping3_scolar-string-table.marisa,retained-artifact-recovery-reference
docs/reports/evidence/m38-engine-performance-parity/phase-0-baseline/attribution/track-b-yune-product/rsmarisa-jyut6ping3-string-table.marisa,docs/reports/evidence/m38-engine-performance-parity/phase-0-baseline/attribution/product_path_status.csv,2,evidence-artifact,embedded-repository-path,Users\laubonghaudoi\Documents\GitHub\yune\docs\reports\evidence\m38-engine-performance-parity\phase-0-baseline\attribution\track-b-yune-product\rsmarisa-jyut6ping3-string-table.marisa,retained-artifact-recovery-reference
docs/reports/evidence/m38-engine-performance-parity/phase-0-baseline/attribution/track-b-yune-product/rsmarisa-jyut6ping3-string-table.marisa,docs/reports/evidence/m38-engine-performance-parity/phase-0-baseline/attribution/track-b-yune-product/product_path_status.csv,2,evidence-artifact,embedded-repository-path,Users\laubonghaudoi\Documents\GitHub\yune\docs\reports\evidence\m38-engine-performance-parity\phase-0-baseline\attribution\track-b-yune-product\rsmarisa-jyut6ping3-string-table.marisa,retained-artifact-recovery-reference
docs/reports/evidence/m38-engine-performance-parity/phase-0-baseline/attribution/track-b-yune-product/rsmarisa-jyut6ping3_scolar-string-table.marisa,docs/reports/evidence/m38-engine-performance-parity/phase-0-baseline/attribution/product_path_status.csv,3,evidence-artifact,embedded-repository-path,Users\laubonghaudoi\Documents\GitHub\yune\docs\reports\evidence\m38-engine-performance-parity\phase-0-baseline\attribution\track-b-yune-product\rsmarisa-jyut6ping3_scolar-string-table.marisa,retained-artifact-recovery-reference
docs/reports/evidence/m38-engine-performance-parity/phase-0-baseline/attribution/track-b-yune-product/rsmarisa-jyut6ping3_scolar-string-table.marisa,docs/reports/evidence/m38-engine-performance-parity/phase-0-baseline/attribution/track-b-yune-product/product_path_status.csv,3,evidence-artifact,embedded-repository-path,Users\laubonghaudoi\Documents\GitHub\yune\docs\reports\evidence\m38-engine-performance-parity\phase-0-baseline\attribution\track-b-yune-product\rsmarisa-jyut6ping3_scolar-string-table.marisa,retained-artifact-recovery-reference
docs/reports/evidence/m38-engine-performance-parity/phase-0-baseline/track-b-yune-product/rsmarisa-jyut6ping3-string-table.marisa,docs/reports/evidence/m38-engine-performance-parity/phase-0-baseline/product_path_status.csv,2,evidence-artifact,embedded-repository-path,Users\laubonghaudoi\Documents\GitHub\yune\docs\reports\evidence\m38-engine-performance-parity\phase-0-baseline\track-b-yune-product\rsmarisa-jyut6ping3-string-table.marisa,retained-artifact-recovery-reference
docs/reports/evidence/m38-engine-performance-parity/phase-0-baseline/track-b-yune-product/rsmarisa-jyut6ping3-string-table.marisa,docs/reports/evidence/m38-engine-performance-parity/phase-0-baseline/track-b-yune-product/product_path_status.csv,2,evidence-artifact,embedded-repository-path,Users\laubonghaudoi\Documents\GitHub\yune\docs\reports\evidence\m38-engine-performance-parity\phase-0-baseline\track-b-yune-product\rsmarisa-jyut6ping3-string-table.marisa,retained-artifact-recovery-reference
docs/reports/evidence/m38-engine-performance-parity/phase-0-baseline/track-b-yune-product/rsmarisa-jyut6ping3_scolar-string-table.marisa,docs/reports/evidence/m38-engine-performance-parity/phase-0-baseline/product_path_status.csv,3,evidence-artifact,embedded-repository-path,Users\laubonghaudoi\Documents\GitHub\yune\docs\reports\evidence\m38-engine-performance-parity\phase-0-baseline\track-b-yune-product\rsmarisa-jyut6ping3_scolar-string-table.marisa,retained-artifact-recovery-reference
docs/reports/evidence/m38-engine-performance-parity/phase-0-baseline/track-b-yune-product/rsmarisa-jyut6ping3_scolar-string-table.marisa,docs/reports/evidence/m38-engine-performance-parity/phase-0-baseline/track-b-yune-product/product_path_status.csv,3,evidence-artifact,embedded-repository-path,Users\laubonghaudoi\Documents\GitHub\yune\docs\reports\evidence\m38-engine-performance-parity\phase-0-baseline\track-b-yune-product\rsmarisa-jyut6ping3_scolar-string-table.marisa,retained-artifact-recovery-reference
docs/reports/evidence/m38-engine-performance-parity/phase-1-lifecycle/track-b-yune-product/rsmarisa-jyut6ping3-string-table.marisa,docs/reports/evidence/m38-engine-performance-parity/phase-1-lifecycle/product_path_status.csv,2,evidence-artifact,embedded-repository-path,Users\laubonghaudoi\Documents\GitHub\yune\docs\reports\evidence\m38-engine-performance-parity\phase-1-lifecycle\track-b-yune-product\rsmarisa-jyut6ping3-string-table.marisa,retained-artifact-recovery-reference
docs/reports/evidence/m38-engine-performance-parity/phase-1-lifecycle/track-b-yune-product/rsmarisa-jyut6ping3-string-table.marisa,docs/reports/evidence/m38-engine-performance-parity/phase-1-lifecycle/track-b-yune-product/product_path_status.csv,2,evidence-artifact,embedded-repository-path,Users\laubonghaudoi\Documents\GitHub\yune\docs\reports\evidence\m38-engine-performance-parity\phase-1-lifecycle\track-b-yune-product\rsmarisa-jyut6ping3-string-table.marisa,retained-artifact-recovery-reference
docs/reports/evidence/m38-engine-performance-parity/phase-1-lifecycle/track-b-yune-product/rsmarisa-jyut6ping3_scolar-string-table.marisa,docs/reports/evidence/m38-engine-performance-parity/phase-1-lifecycle/product_path_status.csv,3,evidence-artifact,embedded-repository-path,Users\laubonghaudoi\Documents\GitHub\yune\docs\reports\evidence\m38-engine-performance-parity\phase-1-lifecycle\track-b-yune-product\rsmarisa-jyut6ping3_scolar-string-table.marisa,retained-artifact-recovery-reference
docs/reports/evidence/m38-engine-performance-parity/phase-1-lifecycle/track-b-yune-product/rsmarisa-jyut6ping3_scolar-string-table.marisa,docs/reports/evidence/m38-engine-performance-parity/phase-1-lifecycle/track-b-yune-product/product_path_status.csv,3,evidence-artifact,embedded-repository-path,Users\laubonghaudoi\Documents\GitHub\yune\docs\reports\evidence\m38-engine-performance-parity\phase-1-lifecycle\track-b-yune-product\rsmarisa-jyut6ping3_scolar-string-table.marisa,retained-artifact-recovery-reference
docs/reports/evidence/m38-engine-performance-parity/phase-2-lookup/bounded-early-stop-checkpoint/track-b-yune-product/rsmarisa-jyut6ping3-string-table.marisa,docs/reports/evidence/m38-engine-performance-parity/phase-2-lookup/bounded-early-stop-checkpoint/product_path_status.csv,2,evidence-artifact,embedded-repository-path,Users\laubonghaudoi\Documents\GitHub\yune\docs\reports\evidence\m38-engine-performance-parity\phase-2-lookup\bounded-early-stop-checkpoint\track-b-yune-product\rsmarisa-jyut6ping3-string-table.marisa,retained-artifact-recovery-reference
docs/reports/evidence/m38-engine-performance-parity/phase-2-lookup/bounded-early-stop-checkpoint/track-b-yune-product/rsmarisa-jyut6ping3-string-table.marisa,docs/reports/evidence/m38-engine-performance-parity/phase-2-lookup/bounded-early-stop-checkpoint/track-b-yune-product/product_path_status.csv,2,evidence-artifact,embedded-repository-path,Users\laubonghaudoi\Documents\GitHub\yune\docs\reports\evidence\m38-engine-performance-parity\phase-2-lookup\bounded-early-stop-checkpoint\track-b-yune-product\rsmarisa-jyut6ping3-string-table.marisa,retained-artifact-recovery-reference
docs/reports/evidence/m38-engine-performance-parity/phase-2-lookup/bounded-early-stop-checkpoint/track-b-yune-product/rsmarisa-jyut6ping3_scolar-string-table.marisa,docs/reports/evidence/m38-engine-performance-parity/phase-2-lookup/bounded-early-stop-checkpoint/product_path_status.csv,3,evidence-artifact,embedded-repository-path,Users\laubonghaudoi\Documents\GitHub\yune\docs\reports\evidence\m38-engine-performance-parity\phase-2-lookup\bounded-early-stop-checkpoint\track-b-yune-product\rsmarisa-jyut6ping3_scolar-string-table.marisa,retained-artifact-recovery-reference
docs/reports/evidence/m38-engine-performance-parity/phase-2-lookup/bounded-early-stop-checkpoint/track-b-yune-product/rsmarisa-jyut6ping3_scolar-string-table.marisa,docs/reports/evidence/m38-engine-performance-parity/phase-2-lookup/bounded-early-stop-checkpoint/track-b-yune-product/product_path_status.csv,3,evidence-artifact,embedded-repository-path,Users\laubonghaudoi\Documents\GitHub\yune\docs\reports\evidence\m38-engine-performance-parity\phase-2-lookup\bounded-early-stop-checkpoint\track-b-yune-product\rsmarisa-jyut6ping3_scolar-string-table.marisa,retained-artifact-recovery-reference
docs/reports/evidence/m38-engine-performance-parity/phase-2-lookup/bounded-gate-checkpoint/track-b-yune-product/rsmarisa-jyut6ping3-string-table.marisa,docs/reports/evidence/m38-engine-performance-parity/phase-2-lookup/bounded-gate-checkpoint/product_path_status.csv,2,evidence-artifact,embedded-repository-path,Users\laubonghaudoi\Documents\GitHub\yune\docs\reports\evidence\m38-engine-performance-parity\phase-2-lookup\bounded-gate-checkpoint\track-b-yune-product\rsmarisa-jyut6ping3-string-table.marisa,retained-artifact-recovery-reference
docs/reports/evidence/m38-engine-performance-parity/phase-2-lookup/bounded-gate-checkpoint/track-b-yune-product/rsmarisa-jyut6ping3-string-table.marisa,docs/reports/evidence/m38-engine-performance-parity/phase-2-lookup/bounded-gate-checkpoint/track-b-yune-product/product_path_status.csv,2,evidence-artifact,embedded-repository-path,Users\laubonghaudoi\Documents\GitHub\yune\docs\reports\evidence\m38-engine-performance-parity\phase-2-lookup\bounded-gate-checkpoint\track-b-yune-product\rsmarisa-jyut6ping3-string-table.marisa,retained-artifact-recovery-reference
docs/reports/evidence/m38-engine-performance-parity/phase-2-lookup/bounded-gate-checkpoint/track-b-yune-product/rsmarisa-jyut6ping3_scolar-string-table.marisa,docs/reports/evidence/m38-engine-performance-parity/phase-2-lookup/bounded-gate-checkpoint/product_path_status.csv,3,evidence-artifact,embedded-repository-path,Users\laubonghaudoi\Documents\GitHub\yune\docs\reports\evidence\m38-engine-performance-parity\phase-2-lookup\bounded-gate-checkpoint\track-b-yune-product\rsmarisa-jyut6ping3_scolar-string-table.marisa,retained-artifact-recovery-reference
docs/reports/evidence/m38-engine-performance-parity/phase-2-lookup/bounded-gate-checkpoint/track-b-yune-product/rsmarisa-jyut6ping3_scolar-string-table.marisa,docs/reports/evidence/m38-engine-performance-parity/phase-2-lookup/bounded-gate-checkpoint/track-b-yune-product/product_path_status.csv,3,evidence-artifact,embedded-repository-path,Users\laubonghaudoi\Documents\GitHub\yune\docs\reports\evidence\m38-engine-performance-parity\phase-2-lookup\bounded-gate-checkpoint\track-b-yune-product\rsmarisa-jyut6ping3_scolar-string-table.marisa,retained-artifact-recovery-reference
docs/reports/evidence/m38-engine-performance-parity/phase-2-lookup/bounded-translator-checkpoint/track-b-yune-product/rsmarisa-jyut6ping3-string-table.marisa,docs/reports/evidence/m38-engine-performance-parity/phase-2-lookup/bounded-translator-checkpoint/product_path_status.csv,2,evidence-artifact,embedded-repository-path,Users\laubonghaudoi\Documents\GitHub\yune\docs\reports\evidence\m38-engine-performance-parity\phase-2-lookup\bounded-translator-checkpoint\track-b-yune-product\rsmarisa-jyut6ping3-string-table.marisa,retained-artifact-recovery-reference
docs/reports/evidence/m38-engine-performance-parity/phase-2-lookup/bounded-translator-checkpoint/track-b-yune-product/rsmarisa-jyut6ping3-string-table.marisa,docs/reports/evidence/m38-engine-performance-parity/phase-2-lookup/bounded-translator-checkpoint/track-b-yune-product/product_path_status.csv,2,evidence-artifact,embedded-repository-path,Users\laubonghaudoi\Documents\GitHub\yune\docs\reports\evidence\m38-engine-performance-parity\phase-2-lookup\bounded-translator-checkpoint\track-b-yune-product\rsmarisa-jyut6ping3-string-table.marisa,retained-artifact-recovery-reference
docs/reports/evidence/m38-engine-performance-parity/phase-2-lookup/bounded-translator-checkpoint/track-b-yune-product/rsmarisa-jyut6ping3_scolar-string-table.marisa,docs/reports/evidence/m38-engine-performance-parity/phase-2-lookup/bounded-translator-checkpoint/product_path_status.csv,3,evidence-artifact,embedded-repository-path,Users\laubonghaudoi\Documents\GitHub\yune\docs\reports\evidence\m38-engine-performance-parity\phase-2-lookup\bounded-translator-checkpoint\track-b-yune-product\rsmarisa-jyut6ping3_scolar-string-table.marisa,retained-artifact-recovery-reference
docs/reports/evidence/m38-engine-performance-parity/phase-2-lookup/bounded-translator-checkpoint/track-b-yune-product/rsmarisa-jyut6ping3_scolar-string-table.marisa,docs/reports/evidence/m38-engine-performance-parity/phase-2-lookup/bounded-translator-checkpoint/track-b-yune-product/product_path_status.csv,3,evidence-artifact,embedded-repository-path,Users\laubonghaudoi\Documents\GitHub\yune\docs\reports\evidence\m38-engine-performance-parity\phase-2-lookup\bounded-translator-checkpoint\track-b-yune-product\rsmarisa-jyut6ping3_scolar-string-table.marisa,retained-artifact-recovery-reference
docs/reports/evidence/m38-engine-performance-parity/phase-2-rsmarisa-checkpoint-2/track-b-yune-product/rsmarisa-jyut6ping3-string-table.marisa,docs/reports/evidence/m38-engine-performance-parity/phase-2-rsmarisa-checkpoint-2/product_path_status.csv,2,evidence-artifact,embedded-repository-path,Users\laubonghaudoi\Documents\GitHub\yune\docs\reports\evidence\m38-engine-performance-parity\phase-2-rsmarisa-checkpoint-2\track-b-yune-product\rsmarisa-jyut6ping3-string-table.marisa,retained-artifact-recovery-reference
docs/reports/evidence/m38-engine-performance-parity/phase-2-rsmarisa-checkpoint-2/track-b-yune-product/rsmarisa-jyut6ping3-string-table.marisa,docs/reports/evidence/m38-engine-performance-parity/phase-2-rsmarisa-checkpoint-2/track-b-yune-product/product_path_status.csv,2,evidence-artifact,embedded-repository-path,Users\laubonghaudoi\Documents\GitHub\yune\docs\reports\evidence\m38-engine-performance-parity\phase-2-rsmarisa-checkpoint-2\track-b-yune-product\rsmarisa-jyut6ping3-string-table.marisa,retained-artifact-recovery-reference
docs/reports/evidence/m38-engine-performance-parity/phase-2-rsmarisa-checkpoint-2/track-b-yune-product/rsmarisa-jyut6ping3_scolar-string-table.marisa,docs/reports/evidence/m38-engine-performance-parity/phase-2-rsmarisa-checkpoint-2/product_path_status.csv,3,evidence-artifact,embedded-repository-path,Users\laubonghaudoi\Documents\GitHub\yune\docs\reports\evidence\m38-engine-performance-parity\phase-2-rsmarisa-checkpoint-2\track-b-yune-product\rsmarisa-jyut6ping3_scolar-string-table.marisa,retained-artifact-recovery-reference
docs/reports/evidence/m38-engine-performance-parity/phase-2-rsmarisa-checkpoint-2/track-b-yune-product/rsmarisa-jyut6ping3_scolar-string-table.marisa,docs/reports/evidence/m38-engine-performance-parity/phase-2-rsmarisa-checkpoint-2/track-b-yune-product/product_path_status.csv,3,evidence-artifact,embedded-repository-path,Users\laubonghaudoi\Documents\GitHub\yune\docs\reports\evidence\m38-engine-performance-parity\phase-2-rsmarisa-checkpoint-2\track-b-yune-product\rsmarisa-jyut6ping3_scolar-string-table.marisa,retained-artifact-recovery-reference
docs/reports/evidence/m38-engine-performance-parity/phase-2-rsmarisa-checkpoint-3/track-b-yune-product/rsmarisa-jyut6ping3-string-table.marisa,docs/reports/evidence/m38-engine-performance-parity/phase-2-rsmarisa-checkpoint-3/product_path_status.csv,2,evidence-artifact,embedded-repository-path,Users\laubonghaudoi\Documents\GitHub\yune\docs\reports\evidence\m38-engine-performance-parity\phase-2-rsmarisa-checkpoint-3\track-b-yune-product\rsmarisa-jyut6ping3-string-table.marisa,retained-artifact-recovery-reference
docs/reports/evidence/m38-engine-performance-parity/phase-2-rsmarisa-checkpoint-3/track-b-yune-product/rsmarisa-jyut6ping3-string-table.marisa,docs/reports/evidence/m38-engine-performance-parity/phase-2-rsmarisa-checkpoint-3/track-b-yune-product/product_path_status.csv,2,evidence-artifact,embedded-repository-path,Users\laubonghaudoi\Documents\GitHub\yune\docs\reports\evidence\m38-engine-performance-parity\phase-2-rsmarisa-checkpoint-3\track-b-yune-product\rsmarisa-jyut6ping3-string-table.marisa,retained-artifact-recovery-reference
docs/reports/evidence/m38-engine-performance-parity/phase-2-rsmarisa-checkpoint-3/track-b-yune-product/rsmarisa-jyut6ping3_scolar-string-table.marisa,docs/reports/evidence/m38-engine-performance-parity/phase-2-rsmarisa-checkpoint-3/product_path_status.csv,3,evidence-artifact,embedded-repository-path,Users\laubonghaudoi\Documents\GitHub\yune\docs\reports\evidence\m38-engine-performance-parity\phase-2-rsmarisa-checkpoint-3\track-b-yune-product\rsmarisa-jyut6ping3_scolar-string-table.marisa,retained-artifact-recovery-reference
docs/reports/evidence/m38-engine-performance-parity/phase-2-rsmarisa-checkpoint-3/track-b-yune-product/rsmarisa-jyut6ping3_scolar-string-table.marisa,docs/reports/evidence/m38-engine-performance-parity/phase-2-rsmarisa-checkpoint-3/track-b-yune-product/product_path_status.csv,3,evidence-artifact,embedded-repository-path,Users\laubonghaudoi\Documents\GitHub\yune\docs\reports\evidence\m38-engine-performance-parity\phase-2-rsmarisa-checkpoint-3\track-b-yune-product\rsmarisa-jyut6ping3_scolar-string-table.marisa,retained-artifact-recovery-reference
docs/reports/evidence/m38-engine-performance-parity/phase-2-rsmarisa-checkpoint/track-b-yune-product/rsmarisa-jyut6ping3-string-table.marisa,docs/reports/evidence/m38-engine-performance-parity/phase-2-rsmarisa-checkpoint/product_path_status.csv,2,evidence-artifact,embedded-repository-path,Users\laubonghaudoi\Documents\GitHub\yune\docs\reports\evidence\m38-engine-performance-parity\phase-2-rsmarisa-checkpoint\track-b-yune-product\rsmarisa-jyut6ping3-string-table.marisa,retained-artifact-recovery-reference
docs/reports/evidence/m38-engine-performance-parity/phase-2-rsmarisa-checkpoint/track-b-yune-product/rsmarisa-jyut6ping3-string-table.marisa,docs/reports/evidence/m38-engine-performance-parity/phase-2-rsmarisa-checkpoint/track-b-yune-product/product_path_status.csv,2,evidence-artifact,embedded-repository-path,Users\laubonghaudoi\Documents\GitHub\yune\docs\reports\evidence\m38-engine-performance-parity\phase-2-rsmarisa-checkpoint\track-b-yune-product\rsmarisa-jyut6ping3-string-table.marisa,retained-artifact-recovery-reference
docs/reports/evidence/m38-engine-performance-parity/phase-2-rsmarisa-checkpoint/track-b-yune-product/rsmarisa-jyut6ping3_scolar-string-table.marisa,docs/reports/evidence/m38-engine-performance-parity/phase-2-rsmarisa-checkpoint/product_path_status.csv,3,evidence-artifact,embedded-repository-path,Users\laubonghaudoi\Documents\GitHub\yune\docs\reports\evidence\m38-engine-performance-parity\phase-2-rsmarisa-checkpoint\track-b-yune-product\rsmarisa-jyut6ping3_scolar-string-table.marisa,retained-artifact-recovery-reference
docs/reports/evidence/m38-engine-performance-parity/phase-2-rsmarisa-checkpoint/track-b-yune-product/rsmarisa-jyut6ping3_scolar-string-table.marisa,docs/reports/evidence/m38-engine-performance-parity/phase-2-rsmarisa-checkpoint/track-b-yune-product/product_path_status.csv,3,evidence-artifact,embedded-repository-path,Users\laubonghaudoi\Documents\GitHub\yune\docs\reports\evidence\m38-engine-performance-parity\phase-2-rsmarisa-checkpoint\track-b-yune-product\rsmarisa-jyut6ping3_scolar-string-table.marisa,retained-artifact-recovery-reference
docs/reports/evidence/m38-engine-performance-parity/phase-2-rsmarisa-lifecycle-checkpoint/track-b-yune-product/rsmarisa-jyut6ping3-string-table.marisa,docs/reports/evidence/m38-engine-performance-parity/phase-2-rsmarisa-lifecycle-checkpoint/product_path_status.csv,2,evidence-artifact,embedded-repository-path,Users\laubonghaudoi\Documents\GitHub\yune\docs\reports\evidence\m38-engine-performance-parity\phase-2-rsmarisa-lifecycle-checkpoint\track-b-yune-product\rsmarisa-jyut6ping3-string-table.marisa,retained-artifact-recovery-reference
docs/reports/evidence/m38-engine-performance-parity/phase-2-rsmarisa-lifecycle-checkpoint/track-b-yune-product/rsmarisa-jyut6ping3-string-table.marisa,docs/reports/evidence/m38-engine-performance-parity/phase-2-rsmarisa-lifecycle-checkpoint/track-b-yune-product/product_path_status.csv,2,evidence-artifact,embedded-repository-path,Users\laubonghaudoi\Documents\GitHub\yune\docs\reports\evidence\m38-engine-performance-parity\phase-2-rsmarisa-lifecycle-checkpoint\track-b-yune-product\rsmarisa-jyut6ping3-string-table.marisa,retained-artifact-recovery-reference
docs/reports/evidence/m38-engine-performance-parity/phase-2-rsmarisa-lifecycle-checkpoint/track-b-yune-product/rsmarisa-jyut6ping3_scolar-string-table.marisa,docs/reports/evidence/m38-engine-performance-parity/phase-2-rsmarisa-lifecycle-checkpoint/product_path_status.csv,3,evidence-artifact,embedded-repository-path,Users\laubonghaudoi\Documents\GitHub\yune\docs\reports\evidence\m38-engine-performance-parity\phase-2-rsmarisa-lifecycle-checkpoint\track-b-yune-product\rsmarisa-jyut6ping3_scolar-string-table.marisa,retained-artifact-recovery-reference
docs/reports/evidence/m38-engine-performance-parity/phase-2-rsmarisa-lifecycle-checkpoint/track-b-yune-product/rsmarisa-jyut6ping3_scolar-string-table.marisa,docs/reports/evidence/m38-engine-performance-parity/phase-2-rsmarisa-lifecycle-checkpoint/track-b-yune-product/product_path_status.csv,3,evidence-artifact,embedded-repository-path,Users\laubonghaudoi\Documents\GitHub\yune\docs\reports\evidence\m38-engine-performance-parity\phase-2-rsmarisa-lifecycle-checkpoint\track-b-yune-product\rsmarisa-jyut6ping3_scolar-string-table.marisa,retained-artifact-recovery-reference
docs/reports/evidence/m38-engine-performance-parity/phase-2-rsmarisa-session-checkpoint/track-b-yune-product/rsmarisa-jyut6ping3-string-table.marisa,docs/reports/evidence/m38-engine-performance-parity/phase-2-rsmarisa-session-checkpoint/product_path_status.csv,2,evidence-artifact,embedded-repository-path,Users\laubonghaudoi\Documents\GitHub\yune\docs\reports\evidence\m38-engine-performance-parity\phase-2-rsmarisa-session-checkpoint\track-b-yune-product\rsmarisa-jyut6ping3-string-table.marisa,retained-artifact-recovery-reference
docs/reports/evidence/m38-engine-performance-parity/phase-2-rsmarisa-session-checkpoint/track-b-yune-product/rsmarisa-jyut6ping3-string-table.marisa,docs/reports/evidence/m38-engine-performance-parity/phase-2-rsmarisa-session-checkpoint/track-b-yune-product/product_path_status.csv,2,evidence-artifact,embedded-repository-path,Users\laubonghaudoi\Documents\GitHub\yune\docs\reports\evidence\m38-engine-performance-parity\phase-2-rsmarisa-session-checkpoint\track-b-yune-product\rsmarisa-jyut6ping3-string-table.marisa,retained-artifact-recovery-reference
docs/reports/evidence/m38-engine-performance-parity/phase-2-rsmarisa-session-checkpoint/track-b-yune-product/rsmarisa-jyut6ping3_scolar-string-table.marisa,docs/reports/evidence/m38-engine-performance-parity/phase-2-rsmarisa-session-checkpoint/product_path_status.csv,3,evidence-artifact,embedded-repository-path,Users\laubonghaudoi\Documents\GitHub\yune\docs\reports\evidence\m38-engine-performance-parity\phase-2-rsmarisa-session-checkpoint\track-b-yune-product\rsmarisa-jyut6ping3_scolar-string-table.marisa,retained-artifact-recovery-reference
